informant_id,CONJ,IC,STR/SL,ANSWER,cause_effect,context
5,and,ic1,str,no,,no_bias
5,if,non,str,no,eff,no_bias
5,if,non,sl,yes,eff,no_bias
5,so,ic1,sl,yes,eff,no_bias
5,so,ic1,str,no,eff,no_bias
5,so,ic2,sl,yes,eff,no_bias
5,so,ic2,str,no,eff,no_bias
5,and,ic2,sl,yes,,no_bias
5,and,ic2,str,no,,no_bias
5,and,ic2,str,no,,no_bias
5,and,ic2,sl,yes,,no_bias
5,if,ic2,str,no,eff,no_bias
5,if,ic2,sl,yes,eff,no_bias
5,and,ic1,sl,yes,,no_bias
5,and,ic1,str,no,,no_bias
5,so,ic2,str,yes,cau,no_bias
5,so,ic2,sl,no,cau,no_bias
5,if,ic2,sl,yes,eff,no_bias
5,if,ic2,str,no,eff,no_bias
5,so,ic1,sl,no,cau,no_bias
5,so,ic1,str,yes,cau,no_bias
5,and,ic2,str,no,,no_bias
5,and,ic2,sl,yes,,no_bias
5,if,non,str,no,eff,no_bias
5,if,non,sl,yes,eff,no_bias
5,if,ic1,str,no,eff,no_bias
5,if,ic1,sl,yes,eff,no_bias
5,if,ic2,sl,yes,eff,no_bias
5,if,ic2,str,no,eff,no_bias
5,if,ic1,sl,yes,eff,no_bias
5,if,ic1,str,no,eff,no_bias
5,if,ic1,str,no,eff,no_bias
5,if,ic1,sl,yes,eff,no_bias
5,so,non,str,yes,cau,no_bias
5,so,non,sl,no,cau,no_bias
5,if,ic1,sl,yes,eff,no_bias
5,if,ic1,str,no,eff,no_bias
5,and,non,sl,yes,,no_bias
5,and,non,str,no,,no_bias
5,so,non,sl,no,eff,no_bias
5,so,non,str,yes,eff,no_bias
5,so,non,sl,yes,eff,no_bias
5,so,non,str,no,eff,no_bias
6,and,ic1,sl,yes,,no_bias
6,and,ic1,str,no,,no_bias
6,so,non,str,no,cau,no_bias
6,so,non,sl,yes,cau,no_bias
6,and,ic1,sl,yes,,no_bias
6,and,ic1,str,yes,,no_bias
6,and,ic2,str,no,,no_bias
6,and,ic2,sl,yes,,no_bias
6,and,non,str,no,,no_bias
6,and,non,sl,yes,,no_bias
6,so,ic2,str,no,cau,no_bias
6,so,ic2,sl,yes,cau,no_bias
6,and,non,sl,yes,,no_bias
6,and,non,str,no,,no_bias
6,and,non,str,yes,,no_bias
6,and,non,sl,yes,,no_bias
6,so,ic2,str,no,eff,no_bias
6,so,ic2,sl,yes,eff,no_bias
6,so,ic1,sl,yes,eff,no_bias
6,so,ic1,str,no,eff,no_bias
6,if,ic2,str,yes,eff,no_bias
6,if,ic2,sl,yes,eff,no_bias
6,so,ic1,sl,yes,cau,no_bias
6,so,ic1,str,no,cau,no_bias
6,if,non,str,yes,eff,no_bias
6,if,non,sl,yes,eff,no_bias
6,if,non,sl,yes,eff,no_bias
6,if,non,str,no,eff,no_bias
6,and,ic1,sl,yes,,no_bias
6,and,ic1,str,no,,no_bias
6,if,non,str,no,eff,no_bias
6,if,non,sl,yes,eff,no_bias
6,so,ic1,sl,yes,eff,no_bias
6,so,ic1,str,no,eff,no_bias
6,so,ic2,sl,yes,eff,no_bias
6,so,ic2,str,no,eff,no_bias
6,and,ic2,sl,yes,,no_bias
6,and,ic2,str,yes,,no_bias
6,and,ic2,str,yes,,no_bias
6,and,ic2,sl,yes,,no_bias
6,if,ic2,str,no,eff,no_bias
6,if,ic2,sl,yes,eff,no_bias
6,and,ic1,sl,yes,,no_bias
6,and,ic1,str,no,,no_bias
6,so,ic2,str,yes,cau,no_bias
6,so,ic2,sl,yes,cau,no_bias
6,if,ic2,sl,yes,eff,no_bias
6,if,ic2,str,no,eff,no_bias
6,so,ic1,sl,yes,cau,no_bias
6,so,ic1,str,yes,cau,no_bias
6,and,ic2,str,yes,,no_bias
6,and,ic2,sl,yes,,no_bias
6,if,non,str,no,eff,no_bias
6,if,non,sl,yes,eff,no_bias
6,if,ic1,str,no,eff,no_bias
6,if,ic1,sl,yes,eff,no_bias
6,if,ic2,sl,yes,eff,no_bias
6,if,ic2,str,no,eff,no_bias
6,if,ic1,sl,yes,eff,no_bias
6,if,ic1,str,yes,eff,no_bias
6,if,ic1,str,yes,eff,no_bias
6,if,ic1,sl,no,eff,no_bias
6,so,non,str,yes,cau,no_bias
6,so,non,sl,yes,cau,no_bias
6,if,ic1,sl,yes,eff,no_bias
6,if,ic1,str,no,eff,no_bias
6,and,non,sl,yes,,no_bias
6,and,non,str,no,,no_bias
6,so,non,sl,no,eff,no_bias
6,so,non,str,yes,eff,no_bias
6,so,non,sl,yes,eff,no_bias
6,so,non,str,no,eff,no_bias
7,and,ic1,sl,yes,,no_bias
7,and,ic1,str,no,,no_bias
7,so,non,str,no,cau,no_bias
7,so,non,sl,yes,cau,no_bias
7,and,ic1,sl,yes,,no_bias
7,and,ic1,str,no,,no_bias
7,and,ic2,str,no,,no_bias
7,and,ic2,sl,yes,,no_bias
7,and,non,str,no,,no_bias
7,and,non,sl,yes,,no_bias
7,so,ic2,str,no,cau,no_bias
7,so,ic2,sl,yes,cau,no_bias
7,and,non,sl,yes,,no_bias
7,and,non,str,no,,no_bias
7,and,non,str,no,,no_bias
7,and,non,sl,yes,,no_bias
7,so,ic2,str,no,eff,no_bias
7,so,ic2,sl,yes,eff,no_bias
7,so,ic1,sl,yes,eff,no_bias
7,so,ic1,str,no,eff,no_bias
7,if,ic2,str,no,eff,no_bias
7,if,ic2,sl,yes,eff,no_bias
7,so,ic1,sl,yes,cau,no_bias
7,so,ic1,str,no,cau,no_bias
7,if,non,str,no,eff,no_bias
7,if,non,sl,yes,eff,no_bias
7,if,non,sl,yes,eff,no_bias
7,if,non,str,no,eff,no_bias
7,and,ic1,sl,yes,,no_bias
7,and,ic1,str,no,,no_bias
7,if,non,str,no,eff,no_bias
7,if,non,sl,yes,eff,no_bias
7,so,ic1,sl,yes,eff,no_bias
7,so,ic1,str,no,eff,no_bias
7,so,ic2,sl,yes,eff,no_bias
7,so,ic2,str,no,eff,no_bias
7,and,ic2,sl,yes,,no_bias
7,and,ic2,str,no,,no_bias
7,and,ic2,str,no,,no_bias
7,and,ic2,sl,yes,,no_bias
7,if,ic2,str,no,eff,no_bias
7,if,ic2,sl,yes,eff,no_bias
7,and,ic1,sl,yes,,no_bias
7,and,ic1,str,no,,no_bias
7,so,ic2,str,no,cau,no_bias
7,so,ic2,sl,yes,cau,no_bias
7,if,ic2,sl,yes,eff,no_bias
7,if,ic2,str,no,eff,no_bias
7,so,ic1,sl,yes,cau,no_bias
7,so,ic1,str,no,cau,no_bias
7,and,ic2,str,no,,no_bias
7,and,ic2,sl,yes,,no_bias
7,if,non,str,no,eff,no_bias
7,if,non,sl,yes,eff,no_bias
7,if,ic1,str,no,eff,no_bias
7,if,ic1,sl,yes,eff,no_bias
7,if,ic2,sl,yes,eff,no_bias
7,if,ic2,str,no,eff,no_bias
7,if,ic1,sl,yes,eff,no_bias
7,if,ic1,str,no,eff,no_bias
7,if,ic1,str,no,eff,no_bias
7,if,ic1,sl,yes,eff,no_bias
7,so,non,str,no,cau,no_bias
7,so,non,sl,yes,cau,no_bias
7,if,ic1,sl,yes,eff,no_bias
7,if,ic1,str,no,eff,no_bias
7,and,non,sl,yes,,no_bias
7,and,non,str,no,,no_bias
7,so,non,sl,no,eff,no_bias
7,so,non,str,yes,eff,no_bias
7,so,non,sl,yes,eff,no_bias
7,so,non,str,no,eff,no_bias
8,and,ic1,sl,yes,,no_bias
8,and,ic1,str,no,,no_bias
8,so,non,str,no,cau,no_bias
8,so,non,sl,yes,cau,no_bias
8,and,ic1,sl,yes,,no_bias
8,and,ic1,str,no,,no_bias
8,and,ic2,str,no,,no_bias
8,and,ic2,sl,yes,,no_bias
8,and,non,str,no,,no_bias
8,and,non,sl,yes,,no_bias
8,so,ic2,str,no,cau,no_bias
8,so,ic2,sl,yes,cau,no_bias
8,and,non,sl,yes,,no_bias
8,and,non,str,no,,no_bias
8,and,non,str,no,,no_bias
8,and,non,sl,yes,,no_bias
8,so,ic2,str,no,eff,no_bias
8,so,ic2,sl,yes,eff,no_bias
8,so,ic1,sl,yes,eff,no_bias
8,so,ic1,str,no,eff,no_bias
8,if,ic2,str,no,eff,no_bias
8,if,ic2,sl,yes,eff,no_bias
8,so,ic1,sl,yes,cau,no_bias
8,so,ic1,str,no,cau,no_bias
8,if,non,str,no,eff,no_bias
8,if,non,sl,yes,eff,no_bias
8,if,non,sl,yes,eff,no_bias
8,if,non,str,no,eff,no_bias
8,and,ic1,sl,yes,,no_bias
8,and,ic1,str,no,,no_bias
8,if,non,str,no,eff,no_bias
8,if,non,sl,yes,eff,no_bias
8,so,ic1,sl,yes,eff,no_bias
8,so,ic1,str,no,eff,no_bias
8,so,ic2,sl,yes,eff,no_bias
8,so,ic2,str,no,eff,no_bias
8,and,ic2,sl,yes,,no_bias
8,and,ic2,str,no,,no_bias
8,and,ic2,str,no,,no_bias
8,and,ic2,sl,yes,,no_bias
8,if,ic2,str,no,eff,no_bias
8,if,ic2,sl,yes,eff,no_bias
8,and,ic1,sl,yes,,no_bias
8,and,ic1,str,no,,no_bias
8,so,ic2,str,no,cau,no_bias
8,so,ic2,sl,yes,cau,no_bias
8,if,ic2,sl,yes,eff,no_bias
8,if,ic2,str,no,eff,no_bias
8,so,ic1,sl,yes,cau,no_bias
8,so,ic1,str,no,cau,no_bias
8,and,ic2,str,no,,no_bias
8,and,ic2,sl,yes,,no_bias
8,if,non,str,no,eff,no_bias
8,if,non,sl,yes,eff,no_bias
8,if,ic1,str,no,eff,no_bias
8,if,ic1,sl,yes,eff,no_bias
8,if,ic2,sl,yes,eff,no_bias
8,if,ic2,str,no,eff,no_bias
8,if,ic1,sl,yes,eff,no_bias
8,if,ic1,str,no,eff,no_bias
8,if,ic1,str,no,eff,no_bias
8,if,ic1,sl,yes,eff,no_bias
8,so,non,str,no,cau,no_bias
8,so,non,sl,yes,cau,no_bias
8,if,ic1,sl,yes,eff,no_bias
8,if,ic1,str,no,eff,no_bias
8,and,non,sl,yes,,no_bias
8,and,non,str,no,,no_bias
8,so,non,sl,yes,eff,no_bias
8,so,non,str,no,eff,no_bias
8,so,non,sl,yes,eff,no_bias
8,so,non,str,no,eff,no_bias
9,and,ic1,sl,yes,,no_bias
9,and,ic1,str,no,,no_bias
9,so,non,str,no,cau,no_bias
9,so,non,sl,yes,cau,no_bias
9,and,ic1,sl,yes,,no_bias
9,and,ic1,str,no,,no_bias
9,and,ic2,str,yes,,no_bias
9,and,ic2,sl,no,,no_bias
9,and,non,str,no,,no_bias
9,and,non,sl,yes,,no_bias
9,so,ic2,str,no,cau,no_bias
9,so,ic2,sl,yes,cau,no_bias
9,and,non,sl,yes,,no_bias
9,and,non,str,no,,no_bias
9,and,non,str,no,,no_bias
9,and,non,sl,yes,,no_bias
9,so,ic2,str,yes,eff,no_bias
9,so,ic2,sl,no,eff,no_bias
9,so,ic1,sl,yes,eff,no_bias
9,so,ic1,str,no,eff,no_bias
9,if,ic2,str,no,eff,no_bias
9,if,ic2,sl,yes,eff,no_bias
9,so,ic1,sl,yes,cau,no_bias
9,so,ic1,str,no,cau,no_bias
9,if,non,str,no,eff,no_bias
9,if,non,sl,yes,eff,no_bias
9,if,non,sl,yes,eff,no_bias
9,if,non,str,no,eff,no_bias
9,and,ic1,sl,yes,,no_bias
9,and,ic1,str,no,,no_bias
9,if,non,str,no,eff,no_bias
9,if,non,sl,yes,eff,no_bias
9,so,ic1,sl,yes,eff,no_bias
9,so,ic1,str,no,eff,no_bias
9,so,ic2,sl,yes,eff,no_bias
9,so,ic2,str,no,eff,no_bias
9,and,ic2,sl,yes,,no_bias
9,and,ic2,str,no,,no_bias
9,and,ic2,str,no,,no_bias
9,and,ic2,sl,yes,,no_bias
9,if,ic2,str,no,eff,no_bias
9,if,ic2,sl,yes,eff,no_bias
9,and,ic1,sl,yes,,no_bias
9,and,ic1,str,no,,no_bias
9,so,ic2,str,no,cau,no_bias
9,so,ic2,sl,yes,cau,no_bias
9,if,ic2,sl,yes,eff,no_bias
9,if,ic2,str,no,eff,no_bias
9,so,ic1,sl,yes,cau,no_bias
9,so,ic1,str,no,cau,no_bias
9,and,ic2,str,no,,no_bias
9,and,ic2,sl,yes,,no_bias
9,if,non,str,no,eff,no_bias
9,if,non,sl,yes,eff,no_bias
9,if,ic1,str,no,eff,no_bias
9,if,ic1,sl,yes,eff,no_bias
9,if,ic2,sl,yes,eff,no_bias
9,if,ic2,str,no,eff,no_bias
9,if,ic1,sl,yes,eff,no_bias
9,if,ic1,str,no,eff,no_bias
9,if,ic1,str,no,eff,no_bias
9,if,ic1,sl,yes,eff,no_bias
9,so,non,str,no,cau,no_bias
9,so,non,sl,yes,cau,no_bias
9,if,ic1,sl,yes,eff,no_bias
9,if,ic1,str,no,eff,no_bias
9,and,non,sl,yes,,no_bias
9,and,non,str,no,,no_bias
9,so,non,sl,yes,eff,no_bias
9,so,non,str,no,eff,no_bias
9,so,non,sl,yes,eff,no_bias
9,so,non,str,no,eff,no_bias
10,and,ic1,sl,yes,,no_bias
10,and,ic1,str,no,,no_bias
10,so,non,str,no,cau,no_bias
10,so,non,sl,yes,cau,no_bias
10,and,ic1,sl,no,,no_bias
10,and,ic1,str,yes,,no_bias
10,and,ic2,str,no,,no_bias
10,and,ic2,sl,yes,,no_bias
10,and,non,str,no,,no_bias
10,and,non,sl,yes,,no_bias
10,so,ic2,str,no,cau,no_bias
10,so,ic2,sl,yes,cau,no_bias
10,and,non,sl,yes,,no_bias
10,and,non,str,no,,no_bias
10,and,non,str,no,,no_bias
10,and,non,sl,yes,,no_bias
10,so,ic2,str,no,eff,no_bias
10,so,ic2,sl,yes,eff,no_bias
10,so,ic1,sl,yes,eff,no_bias
10,so,ic1,str,no,eff,no_bias
10,if,ic2,str,no,eff,no_bias
10,if,ic2,sl,yes,eff,no_bias
10,so,ic1,sl,yes,cau,no_bias
10,so,ic1,str,no,cau,no_bias
10,if,non,str,no,eff,no_bias
10,if,non,sl,yes,eff,no_bias
10,if,non,sl,yes,eff,no_bias
10,if,non,str,no,eff,no_bias
10,and,ic1,sl,yes,,no_bias
10,and,ic1,str,no,,no_bias
10,if,non,str,no,eff,no_bias
10,if,non,sl,yes,eff,no_bias
10,so,ic1,sl,yes,eff,no_bias
10,so,ic1,str,no,eff,no_bias
10,so,ic2,sl,yes,eff,no_bias
10,so,ic2,str,no,eff,no_bias
10,and,ic2,sl,yes,,no_bias
10,and,ic2,str,no,,no_bias
10,and,ic2,str,no,,no_bias
10,and,ic2,sl,yes,,no_bias
10,if,ic2,str,no,eff,no_bias
10,if,ic2,sl,yes,eff,no_bias
10,and,ic1,sl,yes,,no_bias
10,and,ic1,str,no,,no_bias
10,so,ic2,str,no,cau,no_bias
10,so,ic2,sl,yes,cau,no_bias
10,if,ic2,sl,yes,eff,no_bias
10,if,ic2,str,no,eff,no_bias
10,so,ic1,sl,yes,cau,no_bias
10,so,ic1,str,no,cau,no_bias
10,and,ic2,str,no,,no_bias
10,and,ic2,sl,yes,,no_bias
10,if,non,str,no,eff,no_bias
10,if,non,sl,yes,eff,no_bias
10,if,ic1,str,no,eff,no_bias
10,if,ic1,sl,yes,eff,no_bias
10,if,ic2,sl,yes,eff,no_bias
10,if,ic2,str,no,eff,no_bias
10,if,ic1,sl,yes,eff,no_bias
10,if,ic1,str,no,eff,no_bias
10,if,ic1,str,no,eff,no_bias
10,if,ic1,sl,yes,eff,no_bias
10,so,non,str,no,cau,no_bias
10,so,non,sl,yes,cau,no_bias
10,if,ic1,sl,yes,eff,no_bias
10,if,ic1,str,no,eff,no_bias
10,and,non,sl,yes,,no_bias
10,and,non,str,no,,no_bias
10,so,non,sl,yes,eff,no_bias
10,so,non,str,no,eff,no_bias
10,so,non,sl,yes,eff,no_bias
10,so,non,str,no,eff,no_bias
11,and,ic1,sl,yes,,no_bias
11,and,ic1,str,no,,no_bias
11,so,non,str,no,cau,no_bias
11,so,non,sl,yes,cau,no_bias
11,and,ic1,sl,yes,,no_bias
11,and,ic1,str,no,,no_bias
11,and,ic2,str,no,,no_bias
11,and,ic2,sl,yes,,no_bias
11,and,non,str,no,,no_bias
11,and,non,sl,yes,,no_bias
11,so,ic2,str,no,cau,no_bias
11,so,ic2,sl,yes,cau,no_bias
11,and,non,sl,yes,,no_bias
11,and,non,str,no,,no_bias
11,and,non,str,yes,,no_bias
11,and,non,sl,no,,no_bias
11,so,ic2,str,no,eff,no_bias
11,so,ic2,sl,yes,eff,no_bias
11,so,ic1,sl,yes,eff,no_bias
11,so,ic1,str,no,eff,no_bias
11,if,ic2,str,yes,eff,no_bias
11,if,ic2,sl,no,eff,no_bias
11,so,ic1,sl,yes,cau,no_bias
11,so,ic1,str,no,cau,no_bias
11,if,non,str,yes,eff,no_bias
11,if,non,sl,no,eff,no_bias
11,if,non,sl,yes,eff,no_bias
11,if,non,str,no,eff,no_bias
11,and,ic1,sl,yes,,no_bias
11,and,ic1,str,no,,no_bias
11,if,non,str,no,eff,no_bias
11,if,non,sl,yes,eff,no_bias
11,so,ic1,sl,yes,eff,no_bias
11,so,ic1,str,no,eff,no_bias
11,so,ic2,sl,yes,eff,no_bias
11,so,ic2,str,no,eff,no_bias
11,and,ic2,sl,yes,,no_bias
11,and,ic2,str,no,,no_bias
11,and,ic2,str,no,,no_bias
11,and,ic2,sl,yes,,no_bias
11,if,ic2,str,no,eff,no_bias
11,if,ic2,sl,yes,eff,no_bias
11,and,ic1,sl,yes,,no_bias
11,and,ic1,str,no,,no_bias
11,so,ic2,str,no,cau,no_bias
11,so,ic2,sl,yes,cau,no_bias
11,if,ic2,sl,yes,eff,no_bias
11,if,ic2,str,no,eff,no_bias
11,so,ic1,sl,yes,cau,no_bias
11,so,ic1,str,no,cau,no_bias
11,and,ic2,str,no,,no_bias
11,and,ic2,sl,yes,,no_bias
11,if,non,str,no,eff,no_bias
11,if,non,sl,yes,eff,no_bias
11,if,ic1,str,no,eff,no_bias
11,if,ic1,sl,yes,eff,no_bias
11,if,ic2,sl,yes,eff,no_bias
11,if,ic2,str,no,eff,no_bias
11,if,ic1,sl,yes,eff,no_bias
11,if,ic1,str,no,eff,no_bias
11,if,ic1,str,no,eff,no_bias
11,if,ic1,sl,yes,eff,no_bias
11,so,non,str,no,cau,no_bias
11,so,non,sl,yes,cau,no_bias
11,if,ic1,sl,yes,eff,no_bias
11,if,ic1,str,no,eff,no_bias
11,and,non,sl,yes,,no_bias
11,and,non,str,no,,no_bias
11,so,non,sl,no,eff,no_bias
11,so,non,str,yes,eff,no_bias
11,so,non,sl,yes,eff,no_bias
11,so,non,str,no,eff,no_bias
12,and,ic1,sl,yes,,no_bias
12,and,ic1,str,no,,no_bias
12,so,non,str,no,cau,no_bias
12,so,non,sl,yes,cau,no_bias
12,and,ic1,sl,yes,,no_bias
12,and,ic1,str,no,,no_bias
12,and,ic2,str,no,,no_bias
12,and,ic2,sl,yes,,no_bias
12,and,non,str,no,,no_bias
12,and,non,sl,yes,,no_bias
12,so,ic2,str,no,cau,no_bias
12,so,ic2,sl,yes,cau,no_bias
12,and,non,sl,yes,,no_bias
12,and,non,str,no,,no_bias
12,and,non,str,no,,no_bias
12,and,non,sl,yes,,no_bias
12,so,ic2,str,no,eff,no_bias
12,so,ic2,sl,yes,eff,no_bias
12,so,ic1,sl,yes,eff,no_bias
12,so,ic1,str,no,eff,no_bias
12,if,ic2,str,no,eff,no_bias
12,if,ic2,sl,yes,eff,no_bias
12,so,ic1,sl,yes,cau,no_bias
12,so,ic1,str,no,cau,no_bias
12,if,non,str,no,eff,no_bias
12,if,non,sl,yes,eff,no_bias
12,if,non,sl,yes,eff,no_bias
12,if,non,str,no,eff,no_bias
12,and,ic1,sl,yes,,no_bias
12,and,ic1,str,no,,no_bias
12,if,non,str,no,eff,no_bias
12,if,non,sl,yes,eff,no_bias
12,so,ic1,sl,yes,eff,no_bias
12,so,ic1,str,no,eff,no_bias
12,so,ic2,sl,yes,eff,no_bias
12,so,ic2,str,no,eff,no_bias
12,and,ic2,sl,yes,,no_bias
12,and,ic2,str,no,,no_bias
12,and,ic2,str,no,,no_bias
12,and,ic2,sl,yes,,no_bias
12,if,ic2,str,no,eff,no_bias
12,if,ic2,sl,yes,eff,no_bias
12,and,ic1,sl,yes,,no_bias
12,and,ic1,str,no,,no_bias
12,so,ic2,str,no,cau,no_bias
12,so,ic2,sl,yes,cau,no_bias
12,if,ic2,sl,yes,eff,no_bias
12,if,ic2,str,no,eff,no_bias
12,so,ic1,sl,yes,cau,no_bias
12,so,ic1,str,no,cau,no_bias
12,and,ic2,str,no,,no_bias
12,and,ic2,sl,yes,,no_bias
12,if,non,str,no,eff,no_bias
12,if,non,sl,yes,eff,no_bias
12,if,ic1,str,no,eff,no_bias
12,if,ic1,sl,yes,eff,no_bias
12,if,ic2,sl,yes,eff,no_bias
12,if,ic2,str,yes,eff,no_bias
12,if,ic1,sl,yes,eff,no_bias
12,if,ic1,str,no,eff,no_bias
12,if,ic1,str,no,eff,no_bias
12,if,ic1,sl,yes,eff,no_bias
12,so,non,str,no,cau,no_bias
12,so,non,sl,yes,cau,no_bias
12,if,ic1,sl,yes,eff,no_bias
12,if,ic1,str,no,eff,no_bias
12,and,non,sl,yes,,no_bias
12,and,non,str,no,,no_bias
12,so,non,sl,yes,eff,no_bias
12,so,non,str,yes,eff,no_bias
12,so,non,sl,yes,eff,no_bias
12,so,non,str,no,eff,no_bias
13,and,ic1,sl,yes,,no_bias
13,and,ic1,str,no,,no_bias
13,so,non,str,no,cau,no_bias
13,so,non,sl,yes,cau,no_bias
13,and,ic1,sl,yes,,no_bias
13,and,ic1,str,no,,no_bias
13,and,ic2,str,no,,no_bias
13,and,ic2,sl,yes,,no_bias
13,and,non,str,no,,no_bias
13,and,non,sl,yes,,no_bias
13,so,ic2,str,no,cau,no_bias
13,so,ic2,sl,yes,cau,no_bias
13,and,non,sl,no,,no_bias
13,and,non,str,yes,,no_bias
13,and,non,str,yes,,no_bias
13,and,non,sl,no,,no_bias
13,so,ic2,str,no,eff,no_bias
13,so,ic2,sl,yes,eff,no_bias
13,so,ic1,sl,yes,eff,no_bias
13,so,ic1,str,no,eff,no_bias
13,if,ic2,str,no,eff,no_bias
13,if,ic2,sl,yes,eff,no_bias
13,so,ic1,sl,yes,cau,no_bias
13,so,ic1,str,no,cau,no_bias
13,if,non,str,yes,eff,no_bias
13,if,non,sl,yes,eff,no_bias
13,if,non,sl,yes,eff,no_bias
13,if,non,str,no,eff,no_bias
13,and,ic1,sl,yes,,no_bias
13,and,ic1,str,no,,no_bias
13,if,non,str,no,eff,no_bias
13,if,non,sl,yes,eff,no_bias
13,so,ic1,sl,no,eff,no_bias
13,so,ic1,str,yes,eff,no_bias
13,so,ic2,sl,no,eff,no_bias
13,so,ic2,str,yes,eff,no_bias
13,and,ic2,sl,yes,,no_bias
13,and,ic2,str,yes,,no_bias
13,and,ic2,str,yes,,no_bias
13,and,ic2,sl,no,,no_bias
13,if,ic2,str,no,eff,no_bias
13,if,ic2,sl,yes,eff,no_bias
13,and,ic1,sl,yes,,no_bias
13,and,ic1,str,no,,no_bias
13,so,ic2,str,no,cau,no_bias
13,so,ic2,sl,yes,cau,no_bias
13,if,ic2,sl,yes,eff,no_bias
13,if,ic2,str,no,eff,no_bias
13,so,ic1,sl,no,cau,no_bias
13,so,ic1,str,yes,cau,no_bias
13,and,ic2,str,no,,no_bias
13,and,ic2,sl,yes,,no_bias
13,if,non,str,no,eff,no_bias
13,if,non,sl,yes,eff,no_bias
13,if,ic1,str,no,eff,no_bias
13,if,ic1,sl,yes,eff,no_bias
13,if,ic2,sl,yes,eff,no_bias
13,if,ic2,str,no,eff,no_bias
13,if,ic1,sl,yes,eff,no_bias
13,if,ic1,str,no,eff,no_bias
13,if,ic1,str,yes,eff,no_bias
13,if,ic1,sl,yes,eff,no_bias
13,so,non,str,yes,cau,no_bias
13,so,non,sl,no,cau,no_bias
13,if,ic1,sl,yes,eff,no_bias
13,if,ic1,str,no,eff,no_bias
13,and,non,sl,yes,,no_bias
13,and,non,str,no,,no_bias
13,so,non,sl,no,eff,no_bias
13,so,non,str,yes,eff,no_bias
13,so,non,sl,yes,eff,no_bias
13,so,non,str,no,eff,no_bias
14,and,ic1,sl,yes,,no_bias
14,and,ic1,str,no,,no_bias
14,so,non,str,no,cau,no_bias
14,so,non,sl,yes,cau,no_bias
14,and,ic1,sl,yes,,no_bias
14,and,ic1,str,yes,,no_bias
14,and,ic2,str,no,,no_bias
14,and,ic2,sl,yes,,no_bias
14,and,non,str,no,,no_bias
14,and,non,sl,yes,,no_bias
14,so,ic2,str,no,cau,no_bias
14,so,ic2,sl,yes,cau,no_bias
14,and,non,sl,yes,,no_bias
14,and,non,str,no,,no_bias
14,and,non,str,no,,no_bias
14,and,non,sl,yes,,no_bias
14,so,ic2,str,yes,eff,no_bias
14,so,ic2,sl,yes,eff,no_bias
14,so,ic1,sl,yes,eff,no_bias
14,so,ic1,str,no,eff,no_bias
14,if,ic2,str,yes,eff,no_bias
14,if,ic2,sl,no,eff,no_bias
14,so,ic1,sl,yes,cau,no_bias
14,so,ic1,str,no,cau,no_bias
14,if,non,str,no,eff,no_bias
14,if,non,sl,yes,eff,no_bias
14,if,non,sl,yes,eff,no_bias
14,if,non,str,no,eff,no_bias
14,and,ic1,sl,yes,,no_bias
14,and,ic1,str,no,,no_bias
14,if,non,str,no,eff,no_bias
14,if,non,sl,yes,eff,no_bias
14,so,ic1,sl,yes,eff,no_bias
14,so,ic1,str,no,eff,no_bias
14,so,ic2,sl,yes,eff,no_bias
14,so,ic2,str,no,eff,no_bias
14,and,ic2,sl,yes,,no_bias
14,and,ic2,str,yes,,no_bias
14,and,ic2,str,yes,,no_bias
14,and,ic2,sl,yes,,no_bias
14,if,ic2,str,no,eff,no_bias
14,if,ic2,sl,yes,eff,no_bias
14,and,ic1,sl,yes,,no_bias
14,and,ic1,str,no,,no_bias
14,so,ic2,str,no,cau,no_bias
14,so,ic2,sl,yes,cau,no_bias
14,if,ic2,sl,yes,eff,no_bias
14,if,ic2,str,yes,eff,no_bias
14,so,ic1,sl,yes,cau,no_bias
14,so,ic1,str,no,cau,no_bias
14,and,ic2,str,no,,no_bias
14,and,ic2,sl,yes,,no_bias
14,if,non,str,no,eff,no_bias
14,if,non,sl,yes,eff,no_bias
14,if,ic1,str,no,eff,no_bias
14,if,ic1,sl,yes,eff,no_bias
14,if,ic2,sl,yes,eff,no_bias
14,if,ic2,str,no,eff,no_bias
14,if,ic1,sl,yes,eff,no_bias
14,if,ic1,str,no,eff,no_bias
14,if,ic1,str,no,eff,no_bias
14,if,ic1,sl,yes,eff,no_bias
14,so,non,str,no,cau,no_bias
14,so,non,sl,yes,cau,no_bias
14,if,ic1,sl,yes,eff,no_bias
14,if,ic1,str,no,eff,no_bias
14,and,non,sl,yes,,no_bias
14,and,non,str,no,,no_bias
14,so,non,sl,yes,eff,no_bias
14,so,non,str,no,eff,no_bias
14,so,non,sl,yes,eff,no_bias
14,so,non,str,no,eff,no_bias
15,and,ic1,sl,yes,,no_bias
15,and,ic1,str,no,,no_bias
15,so,non,str,no,cau,no_bias
15,so,non,sl,yes,cau,no_bias
15,and,ic1,sl,yes,,no_bias
15,and,ic1,str,yes,,no_bias
15,and,ic2,str,no,,no_bias
15,and,ic2,sl,yes,,no_bias
15,and,non,str,no,,no_bias
15,and,non,sl,yes,,no_bias
15,so,ic2,str,no,cau,no_bias
15,so,ic2,sl,yes,cau,no_bias
15,and,non,sl,yes,,no_bias
15,and,non,str,no,,no_bias
15,and,non,str,no,,no_bias
15,and,non,sl,yes,,no_bias
15,so,ic2,str,no,eff,no_bias
15,so,ic2,sl,yes,eff,no_bias
